,plant_id,EJ2 variant,EJ2,J2,PLT3,PLT7,Season,branches,influorescences,obs_mean,variance
2823,22-SGZ-6.10,4,H4,M,W,W,Fall 22,19,20,0.95,0.6815789473684211
2824,22-SGZ-6.11,4,M4,M,H,W,Fall 22,154,20,7.7,12.852631578947369
2825,22-SGZ-6.12,4,H4,M,W,W,Fall 22,32,20,1.6,2.042105263157895
2826,22-SGZ-6.13,4,M4,M,H,W,Fall 22,58,20,2.9,2.6210526315789475
2827,22-SGZ-6.14,4,H4,M,H,W,Fall 22,21,20,1.05,0.6815789473684211
2828,22-SGZ-6.15,4,H4,M,M,W,Fall 22,111,20,5.55,4.8921052631578945
2829,22-SGZ-6.16,4,W,M,H,W,Fall 22,13,20,0.65,1.186842105263158
2830,22-SGZ-6.17,4,M4,M,M,W,Fall 22,572,20,28.6,132.35789473684213
2831,22-SGZ-6.18,4,H4,M,W,W,Fall 22,31,20,1.55,1.1026315789473684
2832,22-SGZ-6.19,4,H4,M,H,W,Fall 22,22,20,1.1,1.2526315789473688
2833,22-SGZ-6.2,4,W,M,H,W,Fall 22,14,20,0.7,1.1684210526315788
2834,22-SGZ-6.20,4,H4,M,W,W,Fall 22,17,20,0.85,0.6605263157894737
2835,22-SGZ-6.21,4,W,M,H,W,Fall 22,10,20,0.5,0.3684210526315789
2836,22-SGZ-6.22,4,W,M,H,W,Fall 22,8,20,0.4,0.3578947368421053
2837,22-SGZ-6.23,4,W,M,H,W,Fall 22,13,20,0.65,0.5552631578947368
2838,22-SGZ-6.24,4,H4,M,W,W,Fall 22,14,20,0.7,1.1684210526315788
2839,22-SGZ-6.25,4,W,M,H,W,Fall 22,14,20,0.7,1.0631578947368423
2840,22-SGZ-6.26,4,M4,M,H,W,Fall 22,209,20,10.45,25.83947368421052
2841,22-SGZ-6.27,4,H4,M,M,W,Fall 22,91,20,4.55,3.7342105263157905
2842,22-SGZ-6.28,4,M4,M,M,W,Fall 22,84,15,5.6,4.828571428571429
2843,22-SGZ-6.29,4,W,M,M,W,Fall 22,81,20,4.05,2.6815789473684206
2844,22-SGZ-6.3,4,W,M,W,W,Fall 22,6,20,0.3,0.5368421052631579
2845,22-SGZ-6.30,4,M4,M,M,W,Fall 22,130,10,13.0,15.555555555555559
2846,22-SGZ-6.31,4,H4,M,H,W,Fall 22,30,20,1.5,1.0
2847,22-SGZ-6.32,4,W,M,H,W,Fall 22,11,20,0.55,0.5763157894736842
2848,22-SGZ-6.33,4,H4,M,M,W,Fall 22,97,20,4.85,4.13421052631579
2849,22-SGZ-6.34,4,M4,M,H,W,Fall 22,46,10,4.6,4.48888888888889
2850,22-SGZ-6.35,4,H4,M,W,W,Fall 22,34,20,1.7,1.2736842105263158
2851,22-SGZ-6.36,4,H4,M,H,W,Fall 22,43,20,2.15,1.8184210526315785
2852,22-SGZ-6.37,4,H4,M,H,W,Fall 22,10,11,0.9090909090909091,0.49090909090909085
2853,22-SGZ-6.38,4,H4,M,H,W,Fall 22,34,16,2.125,1.8499999999999999
2854,22-SGZ-6.39,4,H4,M,M,W,Fall 22,95,17,5.588235294117647,5.007352941176472
2855,22-SGZ-6.4,4,H4,M,H,W,Fall 22,23,20,1.15,0.7657894736842106
2856,22-SGZ-6.40,4,M4,M,W,W,Fall 22,283,20,14.15,29.81842105263157
2857,22-SGZ-6.41,4,W,M,M,W,Fall 22,59,20,2.95,3.418421052631579
2858,22-SGZ-6.42,4,H4,M,W,W,Fall 22,12,10,1.2,1.5111111111111113
2859,22-SGZ-6.43,4,H4,M,H,W,Fall 22,41,20,2.05,2.1552631578947365
2860,22-SGZ-6.44,4,H4,M,H,W,Fall 22,41,19,2.1578947368421053,6.473684210526316
2861,22-SGZ-6.45,4,W,M,H,W,Fall 22,12,20,0.6,0.5684210526315789
2862,22-SGZ-6.46,4,H4,M,H,W,Fall 22,18,20,0.9,0.6210526315789474
2863,22-SGZ-6.47,4,W,M,H,W,Fall 22,25,20,1.25,0.8289473684210527
2864,22-SGZ-6.48,4,W,M,H,W,Fall 22,17,20,0.85,0.5552631578947368
2865,22-SGZ-6.49,4,H4,M,M,W,Fall 22,109,20,5.45,5.207894736842104
2866,22-SGZ-6.5,4,H4,M,M,W,Fall 22,95,20,4.75,1.986842105263158
2867,22-SGZ-6.50,4,W,M,M,W,Fall 22,75,20,3.75,0.8289473684210529
2868,22-SGZ-6.51,4,W,M,W,W,Fall 22,32,20,1.6,0.7789473684210527
2869,22-SGZ-6.52,4,H4,M,W,W,Fall 22,18,20,0.9,0.7263157894736842
2870,22-SGZ-6.6,4,H4,M,M,W,Fall 22,78,20,3.9,5.463157894736841
2871,22-SGZ-6.7,4,M4,M,W,W,Fall 22,210,20,10.5,17.631578947368418
2872,22-SGZ-6.8,4,H4,M,H,W,Fall 22,37,20,1.85,1.3973684210526316
2873,22-SGZ-6.9,4,W,M,W,W,Fall 22,9,20,0.45,0.6815789473684211
2874,22-SGZ-7.1,1,W,M,M,W,Fall 22,54,18,3.0,1.1764705882352942
2875,22-SGZ-7.10,1,H1,M,H,W,Fall 22,14,20,0.7,0.9578947368421055
2876,22-SGZ-7.11,1,M1,M,M,W,Fall 22,228,14,16.285714285714285,64.06593406593404
2877,22-SGZ-7.14,1,H1,M,H,W,Fall 22,8,10,0.8,0.8444444444444444
2878,22-SGZ-7.16,1,M1,M,H,W,Fall 22,23,20,1.15,1.1868421052631577
2879,22-SGZ-7.18,1,W,M,M,W,Fall 22,31,20,1.55,1.7342105263157896
2880,22-SGZ-7.19,1,M1,M,H,W,Fall 22,91,14,6.5,7.1923076923076925
2881,22-SGZ-7.2,1,M1,M,H,W,Fall 22,185,17,10.882352941176471,25.985294117647058
2882,22-SGZ-7.21,1,M1,M,H,W,Fall 22,42,12,3.5,1.5454545454545454
2883,22-SGZ-7.22,1,H1,M,M,W,Fall 22,114,20,5.7,6.221052631578948
2884,22-SGZ-7.24,1,H1,M,H,W,Fall 22,16,20,0.8,0.7999999999999999
2885,22-SGZ-7.26,1,H1,M,H,W,Fall 22,22,18,1.2222222222222223,0.6535947712418301
2886,22-SGZ-7.28,1,H1,M,H,W,Fall 22,18,18,1.0,1.0588235294117647
2887,22-SGZ-7.3,1,H1,M,H,W,Fall 22,20,17,1.1764705882352942,0.6544117647058824
2888,22-SGZ-7.30,1,H1,M,H,W,Fall 22,17,20,0.85,0.6605263157894737
2889,22-SGZ-7.31,1,H1,M,W,W,Fall 22,16,15,1.0666666666666667,0.6380952380952382
2890,22-SGZ-7.32,1,H1,M,W,W,Fall 22,9,20,0.45,0.2605263157894737
2891,22-SGZ-7.33,1,W,M,W,W,Fall 22,3,20,0.15,0.23947368421052626
2892,22-SGZ-7.34,1,W,M,M,W,Fall 22,10,8,1.25,0.7857142857142856
2893,22-SGZ-7.35,1,W,M,H,W,Fall 22,9,20,0.45,0.4710526315789475
2894,22-SGZ-7.36,1,M1,M,H,W,Fall 22,221,15,14.733333333333333,17.495238095238097
2895,22-SGZ-7.37,1,W,M,H,W,Fall 22,8,20,0.4,0.46315789473684216
2896,22-SGZ-7.38,1,W,M,H,W,Fall 22,8,20,0.4,0.46315789473684216
2897,22-SGZ-7.39,1,H1,M,M,W,Fall 22,79,20,3.95,1.8394736842105261
2898,22-SGZ-7.4,1,W,M,M,W,Fall 22,30,20,1.5,1.631578947368421
2899,22-SGZ-7.40,1,H1,M,W,W,Fall 22,6,16,0.375,0.3833333333333334
2900,22-SGZ-7.42,1,H1,M,W,W,Fall 22,16,20,0.8,0.8
2901,22-SGZ-7.43,1,W,M,W,W,Fall 22,4,20,0.2,0.16842105263157894
2902,22-SGZ-7.44,1,W,M,W,W,Fall 22,2,20,0.1,0.09473684210526315
2903,22-SGZ-7.45,1,W,M,H,W,Fall 22,1,13,0.07692307692307693,0.07692307692307691
2904,22-SGZ-7.46,1,M1,M,H,W,Fall 22,33,16,2.0625,1.3958333333333333
2905,22-SGZ-7.47,1,M1,M,H,W,Fall 22,52,20,2.6,0.8842105263157891
2906,22-SGZ-7.48,1,H1,M,H,W,Fall 22,17,20,0.85,0.6605263157894739
2907,22-SGZ-7.5,1,W,M,H,W,Fall 22,3,19,0.15789473684210525,0.14035087719298245
2908,22-SGZ-7.55,1,H1,M,M,W,Fall 22,61,20,3.05,1.8394736842105264
2909,22-SGZ-7.56,1,M1,M,M,W,Fall 22,326,20,16.3,39.80000000000001
2910,22-SGZ-7.57,1,H1,M,H,W,Fall 22,8,20,0.4,0.46315789473684216
2911,22-SGZ-7.58,1,M1,M,M,W,Fall 22,304,20,15.2,37.64210526315789
2912,22-SGZ-7.59,1,H1,M,W,W,Fall 22,11,20,0.55,0.3657894736842105
2913,22-SGZ-7.6,1,M1,M,H,W,Fall 22,49,11,4.454545454545454,1.0727272727272728
2914,22-SGZ-7.61,1,M1,M,W,W,Fall 22,92,20,4.6,2.778947368421052
2915,22-SGZ-7.64,1,H1,M,M,W,Fall 22,91,19,4.7894736842105265,6.286549707602337
2916,22-SGZ-7.65,1,W,M,H,W,Fall 22,6,20,0.3,0.2210526315789474
2917,22-SGZ-7.66,1,M1,M,W,W,Fall 22,14,20,0.7,0.6421052631578947
2918,22-SGZ-7.67,1,M1,M,H,W,Fall 22,21,20,1.05,0.5763157894736842
2919,22-SGZ-7.68,1,H1,M,W,W,Fall 22,18,20,0.9,1.0421052631578946
2920,22-SGZ-7.69,1,W,M,H,W,Fall 22,10,20,0.5,0.6842105263157896
2921,22-SGZ-7.70,1,W,M,W,W,Fall 22,11,20,0.55,0.5763157894736842
2922,22-SGZ-7.71,1,H1,M,W,W,Fall 22,14,20,0.7,0.9578947368421052
2923,22-SGZ-7.72,1,H1,M,H,W,Fall 22,6,20,0.3,0.22105263157894733
2924,22-SGZ-7.8,1,M1,M,W,W,Fall 22,38,9,4.222222222222222,1.9444444444444444
2925,22-SGZ-7.9,1,W,M,H,W,Fall 22,6,20,0.3,0.4315789473684211
2926,22-SGZ-8.10,6,H6,M,H,W,Fall 22,11,9,1.2222222222222223,0.9444444444444444
2927,22-SGZ-8.11,6,M6,M,H,W,Fall 22,76,20,3.8,1.431578947368421
2928,22-SGZ-8.12,6,W,M,H,W,Fall 22,30,20,1.5,1.5263157894736843
2929,22-SGZ-8.13,6,W,M,H,W,Fall 22,30,20,1.5,1.5263157894736843
2930,22-SGZ-8.14,6,W,M,H,W,Fall 22,32,20,1.6,1.6210526315789473
2931,22-SGZ-8.15,6,M6,M,H,W,Fall 22,39,10,3.9,6.544444444444443
2932,22-SGZ-8.17,6,W,M,H,W,Fall 22,18,17,1.0588235294117647,0.6838235294117647
2933,22-SGZ-8.18,6,W,M,M,W,Fall 22,31,15,2.066666666666667,1.2095238095238092
2934,22-SGZ-8.19,6,W,M,H,W,Fall 22,16,20,0.8,0.5894736842105265
2935,22-SGZ-8.20,6,W,M,M,W,Fall 22,28,8,3.5,0.8571428571428571
2936,22-SGZ-8.21,6,M6,M,H,W,Fall 22,194,17,11.411764705882353,62.25735294117646
2937,22-SGZ-8.22,6,H6,M,H,W,Fall 22,38,20,1.9,1.1473684210526316
2938,22-SGZ-8.23,6,H6,M,W,W,Fall 22,41,20,2.05,2.3657894736842104
2939,22-SGZ-8.24,6,H6,M,W,W,Fall 22,26,20,1.3,0.8526315789473684
2940,22-SGZ-8.25,6,W,M,M,W,Fall 22,54,18,3.0,1.4117647058823533
2941,22-SGZ-8.26,6,H6,M,H,W,Fall 22,47,20,2.35,2.028947368421053
2942,22-SGZ-8.27,6,H6,M,M,W,Fall 22,189,20,9.45,19.734210526315792
2943,22-SGZ-8.28,6,W,M,W,W,Fall 22,13,20,0.65,1.081578947368421
2944,22-SGZ-8.29,6,W,M,H,W,Fall 22,21,20,1.05,0.8921052631578947
2945,22-SGZ-8.3,6,H6,M,H,W,Fall 22,44,20,2.2,0.905263157894737
2946,22-SGZ-8.30,6,W,M,H,W,Fall 22,15,20,0.75,0.9342105263157893
2947,22-SGZ-8.31,6,M6,M,M,W,Fall 22,65,11,5.909090909090909,6.49090909090909
2948,22-SGZ-8.32,6,M6,M,H,W,Fall 22,216,11,19.636363636363637,77.25454545454546
2949,22-SGZ-8.33,6,H6,M,H,W,Fall 22,21,16,1.3125,0.6291666666666665
2950,22-SGZ-8.34,6,W,M,M,W,Fall 22,63,20,3.15,1.292105263157895
2951,22-SGZ-8.35,6,W,M,H,W,Fall 22,23,20,1.15,0.9763157894736842
2952,22-SGZ-8.36,6,H6,M,M,W,Fall 22,44,14,3.142857142857143,2.593406593406592
2953,22-SGZ-8.37,6,H6,M,H,W,Fall 22,32,15,2.1333333333333333,1.8380952380952384
2954,22-SGZ-8.38,6,M6,M,W,W,Fall 22,242,20,12.1,27.77894736842105
2955,22-SGZ-8.39,6,H6,M,W,W,Fall 22,36,20,1.8,1.9578947368421054
2956,22-SGZ-8.4,6,H6,M,W,W,Fall 22,3,3,1.0,1.0
2957,22-SGZ-8.42,6,W,M,H,W,Fall 22,9,20,0.45,0.3657894736842105
2958,22-SGZ-8.43,6,H6,M,W,W,Fall 22,16,19,0.8421052631578947,0.584795321637427
2959,22-SGZ-8.44,6,M6,M,H,W,Fall 22,96,18,5.333333333333333,2.7058823529411766
2960,22-SGZ-8.45,6,H6,M,H,W,Fall 22,31,20,1.55,1.2078947368421051
2961,22-SGZ-8.46,6,M6,M,H,W,Fall 22,186,10,18.6,63.37777777777777
2962,22-SGZ-8.47,6,M6,M,H,W,Fall 22,61,14,4.357142857142857,1.7857142857142856
2963,22-SGZ-8.48,6,H6,M,H,W,Fall 22,39,20,1.95,1.7342105263157896
2964,22-SGZ-8.49,6,H6,M,H,W,Fall 22,44,20,2.2,2.0631578947368423
2965,22-SGZ-8.5,6,H6,M,H,W,Fall 22,44,20,2.2,1.2210526315789476
2966,22-SGZ-8.50,6,M6,M,M,W,Fall 22,435,19,22.894736842105264,73.43274853801171
2967,22-SGZ-8.51,6,W,M,H,W,Fall 22,70,19,3.6842105263157894,6.56140350877193
2968,22-SGZ-8.52,6,H6,M,H,W,Fall 22,54,20,2.7,1.273684210526316
2969,22-SGZ-8.53,6,H6,M,H,W,Fall 22,45,20,2.25,2.4078947368421053
2970,22-SGZ-8.54,6,W,M,W,W,Fall 22,10,14,0.7142857142857143,0.835164835164835
2971,22-SGZ-8.55,6,H6,M,H,W,Fall 22,54,20,2.7,2.7473684210526312
2972,22-SGZ-8.56,6,H6,M,W,W,Fall 22,26,20,1.3,1.1684210526315788
2973,22-SGZ-8.57,6,H6,M,H,W,Fall 22,56,20,2.8,2.168421052631579
2974,22-SGZ-8.58,6,M6,M,H,W,Fall 22,50,12,4.166666666666667,8.151515151515152
2975,22-SGZ-8.59,6,W,M,W,W,Fall 22,15,20,0.75,0.9342105263157893
2976,22-SGZ-8.6,6,M6,M,H,W,Fall 22,110,11,10.0,52.59999999999999
2977,22-SGZ-8.7,6,W,M,W,W,Fall 22,9,20,0.45,0.26052631578947366
2978,22-SGZ-8.8,6,M6,M,W,W,Fall 22,49,19,2.5789473684210527,2.1461988304093564
2979,22-SGZ-8.9,6,M6,M,M,W,Fall 22,74,5,14.8,18.7
2980,22-SGZ-9.1,3,M3,M,W,W,Fall 22,57,20,2.85,0.7657894736842106
2981,22-SGZ-9.10,3,W,M,H,W,Fall 22,29,19,1.5263157894736843,1.3742690058479534
2982,22-SGZ-9.11,3,H3,M,M,W,Fall 22,71,13,5.461538461538462,3.935897435897436
2983,22-SGZ-9.12,3,H3,M,M,W,Fall 22,138,18,7.666666666666667,8.705882352941178
2984,22-SGZ-9.13,3,H3,M,M,W,Fall 22,45,10,4.5,2.9444444444444446
2985,22-SGZ-9.14,3,M3,M,H,W,Fall 22,146,20,7.3,4.957894736842104
2986,22-SGZ-9.15,3,M3,M,H,W,Fall 22,81,16,5.0625,2.0624999999999996
2987,22-SGZ-9.16,3,W,M,W,W,Fall 22,14,20,0.7,0.431578947368421
2988,22-SGZ-9.17,3,W,M,M,W,Fall 22,56,16,3.5,1.3333333333333328
2989,22-SGZ-9.18,3,M3,M,W,W,Fall 22,61,20,3.05,1.523684210526316
2990,22-SGZ-9.19,3,W,M,H,W,Fall 22,12,17,0.7058823529411765,0.8455882352941178
2991,22-SGZ-9.2,3,M3,M,H,W,Fall 22,109,20,5.45,3.2078947368421056
2992,22-SGZ-9.20,3,M3,M,H,W,Fall 22,29,11,2.6363636363636362,0.6545454545454545
2993,22-SGZ-9.21,3,H3,M,W,W,Fall 22,19,20,0.95,0.9973684210526317
2994,22-SGZ-9.22,3,H3,M,H,W,Fall 22,20,10,2.0,1.3333333333333333
2995,22-SGZ-9.23,3,W,M,M,W,Fall 22,82,19,4.315789473684211,2.56140350877193
2996,22-SGZ-9.24,3,W,M,H,W,Fall 22,15,11,1.3636363636363635,1.6545454545454548
2997,22-SGZ-9.25,3,W,M,H,W,Fall 22,12,14,0.8571428571428571,1.054945054945055
2998,22-SGZ-9.26,3,M3,M,H,W,Fall 22,30,8,3.75,4.214285714285714
2999,22-SGZ-9.27,3,W,M,H,W,Fall 22,55,12,4.583333333333333,5.174242424242424
3000,22-SGZ-9.3,3,W,M,H,W,Fall 22,7,20,0.35,0.2394736842105263
3001,22-SGZ-9.30,3,W,M,H,W,Fall 22,1,7,0.14285714285714285,0.14285714285714288
3002,22-SGZ-9.31,3,W,M,M,W,Fall 22,51,17,3.0,1.5000000000000002
3003,22-SGZ-9.32,3,W,M,W,W,Fall 22,10,20,0.5,0.3684210526315789
3004,22-SGZ-9.33,3,H3,M,M,W,Fall 22,30,20,1.5,0.8947368421052629
3005,22-SGZ-9.4,3,W,M,W,W,Fall 22,11,20,0.55,0.47105263157894733
3006,22-SGZ-9.5,3,H3,M,H,W,Fall 22,20,7,2.857142857142857,5.142857142857143
3007,22-SGZ-9.6,3,M3,M,W,W,Fall 22,49,20,2.45,1.313157894736842
3008,22-SGZ-9.7,3,M3,M,M,W,Fall 22,151,12,12.583333333333334,9.71969696969697
3009,22-SGZ-9.8,3,M3,M,H,W,Fall 22,73,17,4.294117647058823,2.2205882352941178
3010,22-SGZ-9.9,3,M3,M,H,W,Fall 22,106,20,5.3,2.4315789473684206
3011,23-SGZ-1.1,W,W,W,W,W,Spring 23,0,9,0.0,0.0
3012,23-SGZ-1.10,W,W,W,W,W,Spring 23,0,10,0.0,0.0
3013,23-SGZ-1.2,W,W,W,W,W,Spring 23,0,10,0.0,0.0
3014,23-SGZ-1.3,W,W,W,W,W,Spring 23,0,6,0.0,0.0
3015,23-SGZ-1.4,W,W,W,W,W,Spring 23,0,6,0.0,0.0
3016,23-SGZ-1.5,W,W,W,W,W,Spring 23,1,10,0.1,0.10000000000000002
3017,23-SGZ-1.6,W,W,W,W,W,Spring 23,0,10,0.0,0.0
3018,23-SGZ-1.7,W,W,W,W,W,Spring 23,0,8,0.0,0.0
3019,23-SGZ-1.8,W,W,W,W,W,Spring 23,0,6,0.0,0.0
3020,23-SGZ-1.9,W,W,W,W,W,Spring 23,0,10,0.0,0.0
3021,23-SGZ-10.1,8,M8,M,H,W,Spring 23,54,10,5.4,8.266666666666667
3022,23-SGZ-10.10,8,H8,M,H,W,Spring 23,28,10,2.8,8.4
3023,23-SGZ-10.11,8,W,M,W,W,Spring 23,0,1,0.0,
3024,23-SGZ-10.12,8,M8,M,W,W,Spring 23,36,10,3.6,6.488888888888889
3025,23-SGZ-10.13,8,W,M,W,W,Spring 23,3,10,0.3,0.23333333333333334
3026,23-SGZ-10.14,8,H8,M,W,W,Spring 23,11,10,1.1,1.6555555555555557
3027,23-SGZ-10.15,8,W,M,H,W,Spring 23,7,10,0.7,0.6777777777777777
3028,23-SGZ-10.16,8,H8,M,H,W,Spring 23,2,4,0.5,0.3333333333333333
3029,23-SGZ-10.17,8,W,M,M,W,Spring 23,13,6,2.1666666666666665,0.9666666666666666
3030,23-SGZ-10.18,8,M8,M,W,W,Spring 23,42,6,7.0,5.2
3031,23-SGZ-10.19,8,W,M,H,W,Spring 23,2,10,0.2,0.1777777777777778
3032,23-SGZ-10.2,8,H8,M,H,W,Spring 23,2,5,0.4,0.8
3033,23-SGZ-10.20,8,W,M,H,W,Spring 23,2,10,0.2,0.17777777777777778
3034,23-SGZ-10.21,8,H8,M,H,W,Spring 23,7,10,0.7,0.6777777777777777
3035,23-SGZ-10.22,8,W,M,W,W,Spring 23,4,10,0.4,0.26666666666666666
3036,23-SGZ-10.23,8,W,M,H,W,Spring 23,5,10,0.5,1.1666666666666667
3037,23-SGZ-10.24,8,H8,M,W,W,Spring 23,8,9,0.8888888888888888,0.8611111111111112
3038,23-SGZ-10.25,8,W,M,H,W,Spring 23,5,10,0.5,0.5
3039,23-SGZ-10.26,8,H8,M,H,W,Spring 23,5,5,1.0,0.5
3040,23-SGZ-10.27,8,H8,M,M,W,Spring 23,13,7,1.8571428571428572,0.8095238095238094
3041,23-SGZ-10.28,8,M8,M,W,W,Spring 23,18,8,2.25,1.3571428571428572
3042,23-SGZ-10.29,8,M8,M,H,W,Spring 23,48,10,4.8,9.511111111111111
3043,23-SGZ-10.3,8,H8,M,W,W,Spring 23,4,10,0.4,0.9333333333333331
3044,23-SGZ-10.30,8,H8,M,H,W,Spring 23,16,10,1.6,1.3777777777777775
3045,23-SGZ-10.31,8,H8,M,H,W,Spring 23,8,10,0.8,0.6222222222222222
3046,23-SGZ-10.32,8,H8,M,H,W,Spring 23,5,10,0.5,0.5
3047,23-SGZ-10.33,8,H8,M,W,W,Spring 23,3,10,0.3,0.4555555555555555
3048,23-SGZ-10.34,8,H8,M,M,W,Spring 23,18,10,1.8,2.4000000000000004
3049,23-SGZ-10.35,8,M8,M,M,W,Spring 23,57,8,7.125,3.267857142857142
3050,23-SGZ-10.36,8,H8,M,M,W,Spring 23,26,6,4.333333333333333,3.066666666666667
3051,23-SGZ-10.37,8,W,M,H,W,Spring 23,4,10,0.4,0.4888888888888888
3052,23-SGZ-10.38,8,W,M,H,W,Spring 23,4,10,0.4,0.26666666666666666
3053,23-SGZ-10.39,8,W,M,H,W,Spring 23,1,10,0.1,0.1
3054,23-SGZ-10.4,8,H8,M,W,W,Spring 23,7,10,0.7,0.4555555555555556
3055,23-SGZ-10.40,8,H8,M,M,W,Spring 23,11,10,1.1,0.3222222222222222
3056,23-SGZ-10.41,8,W,M,W,W,Spring 23,0,2,0.0,0.0
3057,23-SGZ-10.42,8,M8,M,H,W,Spring 23,12,4,3.0,0.6666666666666666
3058,23-SGZ-10.43,8,W,M,W,W,Spring 23,0,5,0.0,0.0
3059,23-SGZ-10.44,8,W,M,W,W,Spring 23,0,6,0.0,0.0
3060,23-SGZ-10.45,8,M8,M,H,W,Spring 23,41,10,4.1,5.655555555555555
3061,23-SGZ-10.46,8,W,M,H,W,Spring 23,3,10,0.3,0.4555555555555555
3062,23-SGZ-10.47,8,W,M,M,W,Spring 23,5,5,1.0,0.5
3063,23-SGZ-10.48,8,H8,M,W,W,Spring 23,9,6,1.5,3.1
3064,23-SGZ-10.49,8,W,M,W,W,Spring 23,9,6,1.5,1.4999999999999998
3065,23-SGZ-10.5,8,W,M,M,W,Spring 23,3,3,1.0,0.0
3066,23-SGZ-10.50,8,H8,M,W,W,Spring 23,10,9,1.1111111111111112,1.6111111111111112
3067,23-SGZ-10.51,8,H8,M,H,W,Spring 23,9,6,1.5,1.1
3068,23-SGZ-10.52,8,H8,M,W,W,Spring 23,12,10,1.2,0.6222222222222222
3069,23-SGZ-10.53,8,W,M,H,W,Spring 23,7,10,0.7,0.4555555555555555
3070,23-SGZ-10.54,8,M8,M,H,W,Spring 23,28,6,4.666666666666667,7.066666666666668
3071,23-SGZ-10.55,8,W,M,M,W,Spring 23,1,1,1.0,
3072,23-SGZ-10.56,8,W,M,H,W,Spring 23,9,9,1.0,1.25
3073,23-SGZ-10.57,8,H8,M,W,W,Spring 23,10,4,2.5,0.3333333333333333
3074,23-SGZ-10.58,8,H8,M,W,W,Spring 23,8,10,0.8,1.2888888888888888
3075,23-SGZ-10.59,8,M8,M,M,W,Spring 23,74,9,8.222222222222221,3.9444444444444455
3076,23-SGZ-10.6,8,H8,M,M,W,Spring 23,13,6,2.1666666666666665,0.9666666666666666
3077,23-SGZ-10.60,8,W,M,M,W,Spring 23,9,7,1.2857142857142858,0.2380952380952381
3078,23-SGZ-10.61,8,H8,M,H,W,Spring 23,5,10,0.5,0.7222222222222222
3079,23-SGZ-10.62,8,H8,M,M,W,Spring 23,23,9,2.5555555555555554,2.2777777777777777
3080,23-SGZ-10.63,8,H8,M,H,W,Spring 23,11,10,1.1,1.2111111111111112
3081,23-SGZ-10.64,8,W,M,H,W,Spring 23,6,10,0.6,0.48888888888888893
3082,23-SGZ-10.65,8,W,M,W,W,Spring 23,0,10,0.0,0.0
3083,23-SGZ-10.66,8,M8,M,W,W,Spring 23,22,10,2.2,0.6222222222222222
3084,23-SGZ-10.67,8,H8,M,H,W,Spring 23,5,7,0.7142857142857143,0.5714285714285715
3085,23-SGZ-10.68,8,H8,M,W,W,Spring 23,1,10,0.1,0.10000000000000002
3086,23-SGZ-10.69,8,W,M,M,W,Spring 23,8,6,1.3333333333333333,0.2666666666666667
3087,23-SGZ-10.7,8,M8,M,M,W,Spring 23,49,10,4.9,12.1
3088,23-SGZ-10.8,8,W,M,M,W,Spring 23,1,3,0.3333333333333333,0.33333333333333337
3089,23-SGZ-10.9,8,H8,M,H,W,Spring 23,4,3,1.3333333333333333,0.33333333333333337
3090,23-SGZ-11.1,1,H1,M,W,W,Spring 23,1,10,0.1,0.10000000000000002
3091,23-SGZ-11.10,1,W,M,M,W,Spring 23,3,8,0.375,0.2678571428571429
3092,23-SGZ-11.11,1,M1,M,H,W,Spring 23,34,10,3.4,5.377777777777778
3093,23-SGZ-11.12,1,H1,M,W,W,Spring 23,5,10,0.5,0.2777777777777778
3094,23-SGZ-11.13,1,M1,M,H,W,Spring 23,35,10,3.5,8.5
3095,23-SGZ-11.14,1,M1,M,H,W,Spring 23,54,10,5.4,19.599999999999998
3096,23-SGZ-11.15,1,M1,M,W,W,Spring 23,74,9,8.222222222222221,20.194444444444443
3097,23-SGZ-11.16,1,H1,M,W,W,Spring 23,7,10,0.7,0.6777777777777777
3098,23-SGZ-11.17,1,H1,M,M,W,Spring 23,28,10,2.8,4.177777777777777
3099,23-SGZ-11.18,1,M1,M,M,W,Spring 23,100,10,10.0,63.333333333333336
3100,23-SGZ-11.19,1,H1,M,W,W,Spring 23,2,10,0.2,0.4000000000000001
3101,23-SGZ-11.2,1,H1,M,M,W,Spring 23,13,6,2.1666666666666665,0.5666666666666667
3102,23-SGZ-11.20,1,M1,M,W,W,Spring 23,98,5,19.6,180.3
3103,23-SGZ-11.21,1,H1,M,H,W,Spring 23,2,10,0.2,0.17777777777777778
3104,23-SGZ-11.22,1,W,M,M,W,Spring 23,14,10,1.4,1.3777777777777775
3105,23-SGZ-11.23,1,H1,M,W,W,Spring 23,2,10,0.2,0.17777777777777778
3106,23-SGZ-11.24,1,M1,M,M,W,Spring 23,145,10,14.5,39.611111111111114
3107,23-SGZ-11.25,1,W,M,H,W,Spring 23,2,10,0.2,0.1777777777777778
3108,23-SGZ-11.26,1,W,M,M,W,Spring 23,18,10,1.8,2.4000000000000004
3109,23-SGZ-11.27,1,W,M,M,W,Spring 23,23,8,2.875,4.125
3110,23-SGZ-11.28,1,H1,M,H,W,Spring 23,7,10,0.7,1.1222222222222222
3111,23-SGZ-11.29,1,W,M,W,W,Spring 23,3,10,0.3,0.23333333333333334
3112,23-SGZ-11.3,1,H1,M,M,W,Spring 23,9,6,1.5,1.1
3113,23-SGZ-11.30,1,M1,M,M,W,Spring 23,129,6,21.5,113.5
3114,23-SGZ-11.31,1,H1,M,H,W,Spring 23,9,10,0.9,0.5444444444444443
